origin_year,draw_id,horizon,indicator,value
1985,343,6,union_membership_rate,11.970716806422567
1985,343,6,vep_turnout_pct,58.07193741122846
1985,344,6,trust_media_pct,35.997550217537764
1985,344,6,union_membership_rate,11.999044471349778
1985,344,6,vep_turnout_pct,58.15325137401609
1985,345,6,trust_media_pct,36.05110893689476
1985,345,6,union_membership_rate,12.020827619695336
1985,345,6,vep_turnout_pct,58.32621433383318
1985,346,6,trust_media_pct,36.06833083266256
1985,346,6,union_membership_rate,12.039703692816467
1985,346,6,vep_turnout_pct,58.37102254258909
1985,347,6,trust_media_pct,36.10257669234959
1985,347,6,union_membership_rate,12.040925577275347
1985,347,6,vep_turnout_pct,58.415882876409604
1985,348,6,trust_media_pct,36.103532065399094
1985,348,6,union_membership_rate,12.041126636764707
1985,348,6,vep_turnout_pct,58.47771829765978
1985,349,6,trust_media_pct,36.12591475929032
1985,349,6,union_membership_rate,12.062984313837415
1985,349,6,vep_turnout_pct,58.54158547855783
1985,350,6,trust_media_pct,36.16522176530463
1985,350,6,union_membership_rate,12.071522837950608
1985,350,6,vep_turnout_pct,58.57519847624355
1985,351,6,trust_media_pct,36.25156751173377
1985,351,6,union_membership_rate,12.084625692233088
1985,351,6,vep_turnout_pct,58.59284761997795
1985,352,6,trust_media_pct,36.328687559920276
1985,352,6,union_membership_rate,12.086417574258824
1985,352,6,vep_turnout_pct,58.732138879679574
1985,353,6,trust_media_pct,36.39209728087088
1985,353,6,union_membership_rate,12.093882876268848
1985,353,6,vep_turnout_pct,58.88510980180263
1985,354,6,trust_media_pct,36.58626391465288
1985,354,6,union_membership_rate,12.103573594014145
1985,354,6,vep_turnout_pct,59.089507395378064
1985,355,6,trust_media_pct,36.590782426401745
1985,355,6,union_membership_rate,12.125120885782495
1985,355,6,vep_turnout_pct,59.123551276137164
1985,356,6,trust_media_pct,36.612696263437314
1985,356,6,union_membership_rate,12.125334125457362
1985,356,6,vep_turnout_pct,59.274471349415826
1985,357,6,trust_media_pct,36.62276856218722
1985,357,6,union_membership_rate,12.126927745165498
1985,357,6,vep_turnout_pct,59.310976725232365
1985,358,6,trust_media_pct,36.650820186456286
1985,358,6,union_membership_rate,12.1338844572059
1985,358,6,vep_turnout_pct,59.31943249652504
1985,359,6,trust_media_pct,36.6828051780833
1985,359,6,union_membership_rate,12.140309339481869
1985,359,6,vep_turnout_pct,59.47704263130598
1985,360,6,trust_media_pct,36.70695926052253
1985,360,6,union_membership_rate,12.141317795647089
1985,360,6,vep_turnout_pct,59.47866064382327
1985,361,6,trust_media_pct,36.84068741501416
1985,361,6,union_membership_rate,12.175901813188592
1985,361,6,vep_turnout_pct,59.67809381783256
1985,362,6,trust_media_pct,36.9258027673669
1985,362,6,union_membership_rate,12.180094441967164
1985,362,6,vep_turnout_pct,59.79221005404125
1985,363,6,trust_media_pct,36.993921553132736
1985,363,6,union_membership_rate,12.183151297033472
1985,363,6,vep_turnout_pct,59.821271643519864
1985,364,6,trust_media_pct,37.034122542180235
1985,364,6,union_membership_rate,12.187432715084704
1985,364,6,vep_turnout_pct,60.20962800098727
1985,365,6,trust_media_pct,37.04859150017379
1985,365,6,union_membership_rate,12.188240160186952
1985,365,6,vep_turnout_pct,60.21581977250543
1985,366,6,trust_media_pct,37.11836454073497
1985,366,6,union_membership_rate,12.20129254313943
1985,366,6,vep_turnout_pct,60.25751600017617
1985,367,6,trust_media_pct,37.12906097937613
1985,367,6,union_membership_rate,12.207416122990798
1985,367,6,vep_turnout_pct,60.2907817135257
1985,368,6,trust_media_pct,37.203569813048354
1985,368,6,union_membership_rate,12.215358071959491
1985,368,6,vep_turnout_pct,60.389042402857775
1985,369,6,trust_media_pct,37.23577568480414
1985,369,6,union_membership_rate,12.225094521669675
1985,369,6,vep_turnout_pct,60.3960715014844
1985,370,6,trust_media_pct,37.263242310990094
1985,370,6,union_membership_rate,12.244489419189524
1985,370,6,vep_turnout_pct,60.49512359492204
1985,371,6,trust_media_pct,37.31317915998758
1985,371,6,union_membership_rate,12.268928907820447
1985,371,6,vep_turnout_pct,60.71411229940529
1985,372,6,trust_media_pct,37.38269344927316
1985,372,6,union_membership_rate,12.270619115366593
1985,372,6,vep_turnout_pct,60.789234717190006
1985,373,6,trust_media_pct,37.39395878348266
1985,373,6,union_membership_rate,12.318868968313966
1985,373,6,vep_turnout_pct,60.88389223703636
1985,374,6,trust_media_pct,37.4237573590994
1985,374,6,union_membership_rate,12.323306770856732
1985,374,6,vep_turnout_pct,61.40807628394577
1985,375,6,trust_media_pct,37.534477519921566
1985,375,6,union_membership_rate,12.326428944691502
1985,375,6,vep_turnout_pct,61.54233083067262
1985,376,6,trust_media_pct,37.59164723643453
1985,376,6,union_membership_rate,12.335028336981324
1985,376,6,vep_turnout_pct,61.57871684856925
1985,377,6,trust_media_pct,37.603195475386826
1985,377,6,union_membership_rate,12.338628684271015
1985,377,6,vep_turnout_pct,61.735622790222955
1985,378,6,trust_media_pct,37.62988905282573
1985,378,6,union_membership_rate,12.385324508402624
1985,378,6,vep_turnout_pct,61.826869649164415
1985,379,6,trust_media_pct,37.63646952096177
1985,379,6,union_membership_rate,12.38590420969628
1985,379,6,vep_turnout_pct,61.97262986791223
1985,380,6,trust_media_pct,37.683074825083054
1985,380,6,union_membership_rate,12.392452990933856
1985,380,6,vep_turnout_pct,62.08857778795197
1985,381,6,trust_media_pct,37.70952169328518
1985,381,6,union_membership_rate,12.396825488902605
1985,381,6,vep_turnout_pct,62.195148070758606
1985,382,6,trust_media_pct,37.80784583928504
1985,382,6,union_membership_rate,12.409429807695826
1985,382,6,vep_turnout_pct,62.196184951279115
1985,383,6,trust_media_pct,37.81900055489854
1985,383,6,union_membership_rate,12.44255986537986
1985,383,6,vep_turnout_pct,62.38123777574638
1985,384,6,trust_media_pct,37.96548453541887
1985,384,6,union_membership_rate,12.46141186989119
1985,384,6,vep_turnout_pct,62.4307286928049
1985,385,6,trust_media_pct,38.0371624380903
1985,385,6,union_membership_rate,12.471309620950823
1985,385,6,vep_turnout_pct,62.45710260511177
1985,386,6,trust_media_pct,38.08598543361064
1985,386,6,union_membership_rate,12.483521389453108
1985,386,6,vep_turnout_pct,62.89030760335086
1985,387,6,trust_media_pct,38.109457691668005
1985,387,6,union_membership_rate,12.483810625231055
1985,387,6,vep_turnout_pct,62.893403775449364
1985,388,6,trust_media_pct,38.13559273884805
1985,388,6,union_membership_rate,12.498941364236753
1985,388,6,vep_turnout_pct,62.90305109025289
1985,389,6,trust_media_pct,38.13910889691421
1985,389,6,union_membership_rate,12.510366171536397
1985,389,6,vep_turnout_pct,62.954402518632776
1985,390,6,trust_media_pct,38.16333552854347
1985,390,6,union_membership_rate,12.535034885035952
1985,390,6,vep_turnout_pct,63.12798828590479
1985,391,6,trust_media_pct,38.19821947916765
1985,391,6,union_membership_rate,12.539871315723857
1985,391,6,vep_turnout_pct,63.36514840753504
1985,392,6,trust_media_pct,38.201343252477166
1985,392,6,union_membership_rate,12.544738401582531
1985,392,6,vep_turnout_pct,63.54272646420165
1985,393,6,trust_media_pct,38.24306511975979
1985,393,6,union_membership_rate,12.56155707706123
1985,393,6,vep_turnout_pct,63.584861003001926
1985,394,6,trust_media_pct,38.26635353762958
1985,394,6,union_membership_rate,12.57727803720005
1985,394,6,vep_turnout_pct,64.1503506891113
1985,395,6,trust_media_pct,38.37345719492136
1985,395,6,union_membership_rate,12.603378124310042
1985,395,6,vep_turnout_pct,64.22129005627252
1985,396,6,trust_media_pct,38.49106350019719
1985,396,6,union_membership_rate,12.612833706400714
1985,396,6,vep_turnout_pct,64.2544986545829
1985,397,6,trust_media_pct,38.64714425262337
1985,397,6,union_membership_rate,12.615989904595454
1985,397,6,vep_turnout_pct,64.6873931642203
1985,398,6,trust_media_pct,38.677068015052825
1985,398,6,union_membership_rate,12.616742852727342
1985,398,6,vep_turnout_pct,64.73539085388069
1985,399,6,trust_media_pct,38.69051352431448
1985,399,6,union_membership_rate,12.629220870590206
1985,399,6,vep_turnout_pct,64.98504614115272
1985,400,6,trust_media_pct,38.76138866682898
1985,400,6,union_membership_rate,12.629833387443215
1985,400,6,vep_turnout_pct,65.01798450363987
1985,401,6,trust_media_pct,38.899390560421104
1985,401,6,union_membership_rate,12.638268163649819
1985,401,6,vep_turnout_pct,65.23030524130948
1985,402,6,trust_media_pct,38.94201371824535
1985,402,6,union_membership_rate,12.653333169449287
1985,402,6,vep_turnout_pct,65.27982618199529
1985,403,6,trust_media_pct,39.00566960532282
1985,403,6,union_membership_rate,12.657759063786024
1985,403,6,vep_turnout_pct,65.5192984332601
1985,404,6,trust_media_pct,39.055939173944196
1985,404,6,union_membership_rate,12.662253025992626
1985,404,6,vep_turnout_pct,65.72954339743121
1985,405,6,trust_media_pct,39.13384947791664
1985,405,6,union_membership_rate,12.665907620791224
1985,405,6,vep_turnout_pct,65.77860951063323
1985,406,6,trust_media_pct,39.187059733978934
1985,406,6,union_membership_rate,12.675855963623807
1985,406,6,vep_turnout_pct,65.78842438035825
1985,407,6,trust_media_pct,39.21848122753041
1985,407,6,union_membership_rate,12.680392621187035
1985,407,6,vep_turnout_pct,66.130993921011
1985,408,6,trust_media_pct,39.268218432742465
1985,408,6,union_membership_rate,12.698272095650943
1985,408,6,vep_turnout_pct,66.40220295821652
1985,409,6,trust_media_pct,39.36817006585642
1985,409,6,union_membership_rate,12.699230273881588
1985,409,6,vep_turnout_pct,66.89633450048038
1985,410,6,trust_media_pct,39.51181434296642
1985,410,6,union_membership_rate,12.699333636432005
1985,410,6,vep_turnout_pct,67.05400501923597
1985,411,6,trust_media_pct,39.550224675134615
1985,411,6,union_membership_rate,12.705644610193435
1985,411,6,vep_turnout_pct,67.11655499015706
1985,412,6,trust_media_pct,39.55464385239318
1985,412,6,union_membership_rate,12.708377076581753
1985,412,6,vep_turnout_pct,67.12548764955704
1985,413,6,trust_media_pct,39.73079591205397
1985,413,6,union_membership_rate,12.710850782553008
1985,413,6,vep_turnout_pct,67.22598040431696
1985,414,6,trust_media_pct,39.74274699617527
1985,414,6,union_membership_rate,12.724409631994096
1985,414,6,vep_turnout_pct,67.35457780435011
1985,415,6,trust_media_pct,39.786903686257226
1985,415,6,union_membership_rate,12.746733169475045
1985,415,6,vep_turnout_pct,67.40283743203047
1985,416,6,trust_media_pct,39.99974180715114
1985,416,6,union_membership_rate,12.751293371213293
1985,416,6,vep_turnout_pct,67.48840538677098
1985,417,6,trust_media_pct,40.00141998329047
1985,417,6,union_membership_rate,12.759415184581371
1985,417,6,vep_turnout_pct,67.50590230632723
1985,418,6,trust_media_pct,40.00384960154504
1985,418,6,union_membership_rate,12.777142500180855
1985,418,6,vep_turnout_pct,67.88057526053852
1985,419,6,trust_media_pct,40.03131071041268
1985,419,6,union_membership_rate,12.77817388421393
1985,419,6,vep_turnout_pct,67.93247699595996
1985,420,6,trust_media_pct,40.053124285896736
1985,420,6,union_membership_rate,12.781624048219388
1985,420,6,vep_turnout_pct,68.29174660974505
1985,421,6,trust_media_pct,40.23340886508058
1985,421,6,union_membership_rate,12.806564683913017
1985,421,6,vep_turnout_pct,68.47189877921281
1985,422,6,trust_media_pct,40.283148292294264
1985,422,6,union_membership_rate,12.818367427721167
1985,422,6,vep_turnout_pct,68.52394747923935
1985,423,6,trust_media_pct,40.298314721399244
1985,423,6,union_membership_rate,12.826363007070881
1985,423,6,vep_turnout_pct,68.53391294185569
1985,424,6,trust_media_pct,40.31715631255013
1985,424,6,union_membership_rate,12.831186792617185
1985,424,6,vep_turnout_pct,68.54363822980292
1985,425,6,trust_media_pct,40.421119085477585
1985,425,6,union_membership_rate,12.843460920838421
1985,425,6,vep_turnout_pct,68.59089431190534
1985,426,6,trust_media_pct,40.44466132334659
1985,426,6,union_membership_rate,12.851434060405605
1985,426,6,vep_turnout_pct,68.74398902003537
1985,427,6,trust_media_pct,40.46477271456945
1985,427,6,union_membership_rate,12.868620817477456
1985,427,6,vep_turnout_pct,69.30681989711573
1985,428,6,trust_media_pct,40.479878043319545
1985,428,6,union_membership_rate,12.901187660898556
1985,428,6,vep_turnout_pct,69.53431603348105
1985,429,6,trust_media_pct,40.500243396748814
1985,429,6,union_membership_rate,12.911969707332922
1985,429,6,vep_turnout_pct,69.56485359874138
1985,430,6,trust_media_pct,40.51169891609447
1985,430,6,union_membership_rate,12.913927664845342
1985,430,6,vep_turnout_pct,69.59125541411603
1985,431,6,trust_media_pct,40.52052057749232
1985,431,6,union_membership_rate,12.94305185326441
1985,431,6,vep_turnout_pct,69.65953669652303
1985,432,6,trust_media_pct,40.7262308580335
1985,432,6,union_membership_rate,12.970340421252846
1985,432,6,vep_turnout_pct,69.72202499112517
1985,433,6,trust_media_pct,40.84422995168555
1985,433,6,union_membership_rate,12.970870337930034
1985,433,6,vep_turnout_pct,69.90235738816487
1985,434,6,trust_media_pct,40.875725320018084
1985,434,6,union_membership_rate,12.984512558027976
1985,434,6,vep_turnout_pct,70.00164791867964
1985,435,6,trust_media_pct,40.93142181620206
1985,435,6,union_membership_rate,12.998608223192798
1985,435,6,vep_turnout_pct,70.0285179263526
1985,436,6,trust_media_pct,41.04232230354323
1985,436,6,union_membership_rate,13.001833893406118
1985,436,6,vep_turnout_pct,70.08658788984452
1985,437,6,trust_media_pct,41.10566654542856
1985,437,6,union_membership_rate,13.003418917826234
1985,437,6,vep_turnout_pct,70.27897484821935
1985,438,6,trust_media_pct,41.25017550850504
1985,438,6,union_membership_rate,13.009693925564417
1985,438,6,vep_turnout_pct,70.46241869700697
1985,439,6,trust_media_pct,41.298327769338435
1985,439,6,union_membership_rate,13.023383687954464
1985,439,6,vep_turnout_pct,70.46560082953107
1985,440,6,trust_media_pct,41.44245720729095
1985,440,6,union_membership_rate,13.02466281297612
1985,440,6,vep_turnout_pct,70.47555562930731
1985,441,6,trust_media_pct,41.5022607548906
1985,441,6,union_membership_rate,13.0329172966432
1985,441,6,vep_turnout_pct,70.54039702204356
1985,442,6,trust_media_pct,41.510589441204644
1985,442,6,union_membership_rate,13.047301199106844
1985,442,6,vep_turnout_pct,70.61343540221247
1985,443,6,trust_media_pct,41.54785920807197
1985,443,6,union_membership_rate,13.049496092693033
1985,443,6,vep_turnout_pct,70.63453415997378
1985,444,6,trust_media_pct,41.55957355187674
1985,444,6,union_membership_rate,13.064578434017907
1985,444,6,vep_turnout_pct,70.73987553401263
1985,445,6,trust_media_pct,41.575348934454254
1985,445,6,union_membership_rate,13.070311411860699
1985,445,6,vep_turnout_pct,71.13594748709346
1985,446,6,trust_media_pct,41.604190441245215
1985,446,6,union_membership_rate,13.080805010937816
1985,446,6,vep_turnout_pct,71.20136523689365
1985,447,6,trust_media_pct,41.65805658140188
1985,447,6,union_membership_rate,13.08153258658121
1985,447,6,vep_turnout_pct,71.36113540627125
1985,448,6,trust_media_pct,41.7325552368409
1985,448,6,union_membership_rate,13.082403537932723
1985,448,6,vep_turnout_pct,71.43151627513964
1985,449,6,trust_media_pct,41.78073948091233
1985,449,6,union_membership_rate,13.13913163316578
1985,449,6,vep_turnout_pct,71.46832429977071
1985,450,6,trust_media_pct,41.835701950483866
1985,450,6,union_membership_rate,13.191383918226343
1985,450,6,vep_turnout_pct,71.49276000232267
1985,451,6,trust_media_pct,41.842251159244306
1985,451,6,union_membership_rate,13.211042811703315
1985,451,6,vep_turnout_pct,71.60396544435264
1985,452,6,trust_media_pct,41.88605614433172
1985,452,6,union_membership_rate,13.23062532673231
1985,452,6,vep_turnout_pct,71.68822409155601
1985,453,6,trust_media_pct,41.89444040832137
1985,453,6,union_membership_rate,13.239178143656085
1985,453,6,vep_turnout_pct,71.77612865512428
1985,454,6,trust_media_pct,41.911511843838646
1985,454,6,union_membership_rate,13.250982284052546
1985,454,6,vep_turnout_pct,71.87407225624801
1985,455,6,trust_media_pct,41.92022322617281
1985,455,6,union_membership_rate,13.292822200294447
1985,455,6,vep_turnout_pct,72.02388734861665
1985,456,6,trust_media_pct,41.976877963701554
1985,456,6,union_membership_rate,13.334552747908779
1985,456,6,vep_turnout_pct,72.1154014562988
1985,457,6,trust_media_pct,42.076843521591705
1985,457,6,union_membership_rate,13.336613132113797
1985,457,6,vep_turnout_pct,72.37502993845085
1985,458,6,trust_media_pct,42.07894596551597
1985,458,6,union_membership_rate,13.342528512030027
1985,458,6,vep_turnout_pct,72.5089547428228
1985,459,6,trust_media_pct,42.09587435460778
1985,459,6,union_membership_rate,13.37022535916988
1985,459,6,vep_turnout_pct,72.60344808908239
1985,460,6,trust_media_pct,42.12511171565802
1985,460,6,union_membership_rate,13.390091923741466
1985,460,6,vep_turnout_pct,72.67518054499558
1985,461,6,trust_media_pct,42.150478098564584
1985,461,6,union_membership_rate,13.393270017268787
1985,461,6,vep_turnout_pct,72.74989647696285
1985,462,6,trust_media_pct,42.197235485142514
1985,462,6,union_membership_rate,13.401131916710048
1985,462,6,vep_turnout_pct,73.18113530458507
1985,463,6,trust_media_pct,42.19967276912234
1985,463,6,union_membership_rate,13.414453139035198
1985,463,6,vep_turnout_pct,73.31710311564251
1985,464,6,trust_media_pct,42.26393260913186
1985,464,6,union_membership_rate,13.418824298095501
1985,464,6,vep_turnout_pct,73.40297141137904
1985,465,6,trust_media_pct,42.42316373903611
1985,465,6,union_membership_rate,13.427469081296385
1985,465,6,vep_turnout_pct,73.4952049165496
1985,466,6,trust_media_pct,42.475390694072914
1985,466,6,union_membership_rate,13.440139442582236
1985,466,6,vep_turnout_pct,73.61282362337748
1985,467,6,trust_media_pct,42.55857227885748
1985,467,6,union_membership_rate,13.451044605057476
1985,467,6,vep_turnout_pct,73.69271149239859
1985,468,6,trust_media_pct,42.60639479003318
1985,468,6,union_membership_rate,13.461467661975142
1985,468,6,vep_turnout_pct,73.76065838955711
1985,469,6,trust_media_pct,42.62136995884613
1985,469,6,union_membership_rate,13.480940063247537
1985,469,6,vep_turnout_pct,73.87472272531589
1985,470,6,trust_media_pct,42.67060786875305
1985,470,6,union_membership_rate,13.49130057769622
1985,470,6,vep_turnout_pct,73.9379674478949
1985,471,6,trust_media_pct,42.831159950473676
1985,471,6,union_membership_rate,13.493078267941748
1985,471,6,vep_turnout_pct,73.94285825226244
1985,472,6,trust_media_pct,42.84106246812697
1985,472,6,union_membership_rate,13.521097491955384
1985,472,6,vep_turnout_pct,74.12529575498719
1985,473,6,trust_media_pct,42.86889080068866
1985,473,6,union_membership_rate,13.524247091433601
1985,473,6,vep_turnout_pct,74.20477367343383
1985,474,6,trust_media_pct,42.91440529441925
1985,474,6,union_membership_rate,13.524358519116511
1985,474,6,vep_turnout_pct,74.39585534491394
1985,475,6,trust_media_pct,42.97407014068529
1985,475,6,union_membership_rate,13.537093727587486
1985,475,6,vep_turnout_pct,74.47584768349125
1985,476,6,trust_media_pct,42.99621313939323
1985,476,6,union_membership_rate,13.542564682556721
1985,476,6,vep_turnout_pct,74.56679806100718
1985,477,6,trust_media_pct,43.01417252053126
1985,477,6,union_membership_rate,13.549109731176056
1985,477,6,vep_turnout_pct,74.63362570794035
1985,478,6,trust_media_pct,43.08193496684142
1985,478,6,union_membership_rate,13.55275145243849
1985,478,6,vep_turnout_pct,74.702371166795
1985,479,6,trust_media_pct,43.08753221545268
1985,479,6,union_membership_rate,13.555929717090034
1985,479,6,vep_turnout_pct,75.26079287234
1985,480,6,trust_media_pct,43.091146916119406
1985,480,6,union_membership_rate,13.56141091448848
1985,480,6,vep_turnout_pct,75.30475329542489
1985,481,6,trust_media_pct,43.182823706435585
1985,481,6,union_membership_rate,13.57115171035111
1985,481,6,vep_turnout_pct,75.31697951650128
1985,482,6,trust_media_pct,43.19971071487086
1985,482,6,union_membership_rate,13.58399072273857
1985,482,6,vep_turnout_pct,75.52898770649443
1985,483,6,trust_media_pct,43.22350830312439
1985,483,6,union_membership_rate,13.59124451194702
1985,483,6,vep_turnout_pct,75.56204597831247
1985,484,6,trust_media_pct,43.241679230904346
1985,484,6,union_membership_rate,13.59902082960216
1985,484,6,vep_turnout_pct,75.71769433692938
1985,485,6,trust_media_pct,43.340444546741416
1985,485,6,union_membership_rate,13.610380875448362
1985,485,6,vep_turnout_pct,76.04340680840457
1985,486,6,trust_media_pct,43.44147462264344
1985,486,6,union_membership_rate,13.614080984109421
1985,486,6,vep_turnout_pct,76.15610295380522
1985,487,6,trust_media_pct,43.71357706473063
1985,487,6,union_membership_rate,13.62355236924558
1985,487,6,vep_turnout_pct,76.18505647703597
1985,488,6,trust_media_pct,43.881841300361344
1985,488,6,union_membership_rate,13.62616773635902
1985,488,6,vep_turnout_pct,76.45218702667255
1985,489,6,trust_media_pct,43.931443604382146
1985,489,6,union_membership_rate,13.626476462101913
1985,489,6,vep_turnout_pct,77.00253662726416
1985,490,6,trust_media_pct,44.176458121009965
1985,490,6,union_membership_rate,13.636639564842678
1985,490,6,vep_turnout_pct,77.08853158998586
1985,491,6,trust_media_pct,44.20080799900812
1985,491,6,union_membership_rate,13.63935955487009
1985,491,6,vep_turnout_pct,77.32495937448375
1985,492,6,trust_media_pct,44.250462718797735
1985,492,6,union_membership_rate,13.645878319169604
1985,492,6,vep_turnout_pct,77.46250716185862
1985,493,6,trust_media_pct,44.271743413398355
1985,493,6,union_membership_rate,13.65072816898209
1985,493,6,vep_turnout_pct,77.48713706620705
1985,494,6,trust_media_pct,44.34562015829924
1985,494,6,union_membership_rate,13.652751509429816
1985,494,6,vep_turnout_pct,77.58160878314652
1985,495,6,trust_media_pct,44.371541058463215
1985,495,6,union_membership_rate,13.678378031271663
1985,495,6,vep_turnout_pct,77.8366160624041
1985,496,6,trust_media_pct,44.419722214705445
1985,496,6,union_membership_rate,13.691133973349496
1985,496,6,vep_turnout_pct,78.16602738347643
1985,497,6,trust_media_pct,44.50711959091501
1985,497,6,union_membership_rate,13.723112366906165
1985,497,6,vep_turnout_pct,78.21236463638125
1985,498,6,trust_media_pct,44.53803515171511
1985,498,6,union_membership_rate,13.73009732846278
1985,498,6,vep_turnout_pct,78.23351963486527
1985,499,6,trust_media_pct,44.557096303227965
1985,499,6,union_membership_rate,13.73114896564272
1985,499,6,vep_turnout_pct,78.40105189462258
1985,0,7,trust_media_pct,18.08824023164825
1985,0,7,union_membership_rate,8.235353955682083
1985,0,7,vep_turnout_pct,19.263652145322304
1985,1,7,trust_media_pct,18.111530177755217
1985,1,7,union_membership_rate,8.249060906661219
1985,1,7,vep_turnout_pct,19.33558946639651
1985,2,7,trust_media_pct,18.240551330973496
1985,2,7,union_membership_rate,8.251866722641944
1985,2,7,vep_turnout_pct,19.527655599015933
1985,3,7,trust_media_pct,18.244356006788088
1985,3,7,union_membership_rate,8.262779704212903
1985,3,7,vep_turnout_pct,19.624849751082657
1985,4,7,trust_media_pct,18.308178453896122
1985,4,7,union_membership_rate,8.287539023396327
1985,4,7,vep_turnout_pct,19.6406055063683
1985,5,7,trust_media_pct,18.33942232332872
1985,5,7,union_membership_rate,8.30378871828675
1985,5,7,vep_turnout_pct,19.700850763751504
1985,6,7,trust_media_pct,18.41092487995632
1985,6,7,union_membership_rate,8.319667284250672
1985,6,7,vep_turnout_pct,19.747845010469366
1985,7,7,trust_media_pct,18.51391154383575
1985,7,7,union_membership_rate,8.31973163888694
1985,7,7,vep_turnout_pct,19.805141168237377
1985,8,7,trust_media_pct,18.602308267089068
1985,8,7,union_membership_rate,8.339189244229944
1985,8,7,vep_turnout_pct,19.913559887230164
1985,9,7,trust_media_pct,18.624214713544617
1985,9,7,union_membership_rate,8.340157115030111
1985,9,7,vep_turnout_pct,20.052559060393115
1985,10,7,trust_media_pct,18.70302518973114
1985,10,7,union_membership_rate,8.343873400226526
1985,10,7,vep_turnout_pct,20.076038875112822
1985,11,7,trust_media_pct,18.727306705428994
1985,11,7,union_membership_rate,8.34868152052467
1985,11,7,vep_turnout_pct,20.315400848173635
1985,12,7,trust_media_pct,18.734332899277874
1985,12,7,union_membership_rate,8.357940327892289
1985,12,7,vep_turnout_pct,20.322265006225813
1985,13,7,trust_media_pct,18.906449258903436
1985,13,7,union_membership_rate,8.366444838135221
1985,13,7,vep_turnout_pct,20.402182795636257
1985,14,7,trust_media_pct,18.91945442741593
1985,14,7,union_membership_rate,8.371401797105719
1985,14,7,vep_turnout_pct,20.422285813515742
1985,15,7,trust_media_pct,18.957358168303063
1985,15,7,union_membership_rate,8.403309394632963
1985,15,7,vep_turnout_pct,20.438781853533374
1985,16,7,trust_media_pct,19.14817828555795
1985,16,7,union_membership_rate,8.408362607013084
1985,16,7,vep_turnout_pct,20.915999491231936
1985,17,7,trust_media_pct,19.200363540576063
1985,17,7,union_membership_rate,8.422998855511404
1985,17,7,vep_turnout_pct,20.919760854490477
1985,18,7,trust_media_pct,19.24266944046988
1985,18,7,union_membership_rate,8.425526983568373
1985,18,7,vep_turnout_pct,20.926436999909562
1985,19,7,trust_media_pct,19.271684282027465
1985,19,7,union_membership_rate,8.425641572224693
1985,19,7,vep_turnout_pct,21.120145373928633
1985,20,7,trust_media_pct,19.30370729452533
1985,20,7,union_membership_rate,8.427654471011163
1985,20,7,vep_turnout_pct,21.132561817251386
1985,21,7,trust_media_pct,19.30865992875031
1985,21,7,union_membership_rate,8.440541425881086
1985,21,7,vep_turnout_pct,21.13532810895
1985,22,7,trust_media_pct,19.45372493165952
1985,22,7,union_membership_rate,8.458973850297104
1985,22,7,vep_turnout_pct,21.3128098767932
1985,23,7,trust_media_pct,19.51411561505709
1985,23,7,union_membership_rate,8.47240349670135
1985,23,7,vep_turnout_pct,21.35385352487944
1985,24,7,trust_media_pct,19.678504215949083
1985,24,7,union_membership_rate,8.485636844283066
1985,24,7,vep_turnout_pct,21.473896861254968
1985,25,7,trust_media_pct,19.842925246097835
1985,25,7,union_membership_rate,8.506347576566306
1985,25,7,vep_turnout_pct,21.576267106831903
1985,26,7,trust_media_pct,20.021829536329065
1985,26,7,union_membership_rate,8.50672265543025
1985,26,7,vep_turnout_pct,21.638475351267694
1985,27,7,trust_media_pct,20.026003310493717
1985,27,7,union_membership_rate,8.525470920097204
1985,27,7,vep_turnout_pct,21.72764968391506
1985,28,7,trust_media_pct,20.113982522868298
1985,28,7,union_membership_rate,8.528224612871021
1985,28,7,vep_turnout_pct,21.93866842182885
1985,29,7,trust_media_pct,20.14968526451998
1985,29,7,union_membership_rate,8.542921134150367
1985,29,7,vep_turnout_pct,22.17653611070507
1985,30,7,trust_media_pct,20.164162377882427
1985,30,7,union_membership_rate,8.548691022166775
1985,30,7,vep_turnout_pct,22.210850031533973
1985,31,7,trust_media_pct,20.164579086799908
1985,31,7,union_membership_rate,8.553452269811192
1985,31,7,vep_turnout_pct,22.28216588176683
1985,32,7,trust_media_pct,20.223065758400846
1985,32,7,union_membership_rate,8.567393955017726
1985,32,7,vep_turnout_pct,22.397125795720942
1985,33,7,trust_media_pct,20.265304655197802
1985,33,7,union_membership_rate,8.580398759008583
1985,33,7,vep_turnout_pct,22.422590304215362
1985,34,7,trust_media_pct,20.377489484614255
1985,34,7,union_membership_rate,8.586527421991846
1985,34,7,vep_turnout_pct,22.620523546386647
1985,35,7,trust_media_pct,20.441685306651024
1985,35,7,union_membership_rate,8.615888501539807
1985,35,7,vep_turnout_pct,23.100574265630634
1985,36,7,trust_media_pct,20.49294448210444
1985,36,7,union_membership_rate,8.628057385601691
1985,36,7,vep_turnout_pct,23.551837671184778
1985,37,7,trust_media_pct,20.62683457194263
1985,37,7,union_membership_rate,8.643832410933973
1985,37,7,vep_turnout_pct,23.589060537108484
1985,38,7,trust_media_pct,20.633851793828217
1985,38,7,union_membership_rate,8.648238552642676
1985,38,7,vep_turnout_pct,24.1454543622856
1985,39,7,trust_media_pct,20.77602711843255
1985,39,7,union_membership_rate,8.662420768602185
1985,39,7,vep_turnout_pct,24.18712770994368
